sale_id,creature_id,creature_name,category,danger_rating,rarity_rating,condition,year,week,seller_reputation,buyer_type,destination,quantity,price_per_unit,total_price
SALE-00224,CR004,Swamp Hornet,insect,4,1,fair,1857,9,0.774,scholar,Scholar Study,1,2.55,2.55
SALE-00591,CR004,Swamp Hornet,insect,4,1,fair,1857,9,0.804,archivist,Capital Archives,2,2.38,4.76
SALE-00625,CR012,Tunnel Eel,fish,3,4,pristine,1857,9,0.651,collector,Miasto Market,1,21.96,21.96
SALE-01891,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,9,0.731,display,Capital Display,1,50.72,50.72
SALE-00398,CR007,Yeller Bird,bird,0,3,good,1857,10,0.619,scholar,Scholar Study,1,75.66,75.66
SALE-00553,CR013,Quarry Toad,amphibian,2,3,good,1857,10,0.551,unknown,Scholar Study,1,8.3,8.3
SALE-00409,CR003,Granite Wren,bird,1,2,damaged,1857,11,0.601,trader,Miasto Market,2,4.06,8.12
SALE-00434,CR003,Granite Wren,bird,1,2,fair,1857,11,0.778,unknown,Private Collection,3,14.62,43.86
SALE-00788,CR013,Quarry Toad,amphibian,2,3,fair,1857,11,0.615,collector,Private Collection,4,10.82,43.28
SALE-01694,CR009,Stakdur,reptile,9,8,good,1857,11,0.74,trader,Miasto Market,1,308.33,308.33
SALE-01699,CR001,Leatherback Burrower,bird,3,4,damaged,1857,11,0.816,scholar,Scholar Study,1,14.47,14.47
SALE-01961,CR012,Tunnel Eel,fish,3,4,fair,1857,11,0.486,unknown,Capital Display,1,17.12,17.12
SALE-00523,CR003,Granite Wren,bird,1,2,fair,1857,12,0.914,senator,Senate Zoological,2,24.99,49.98
SALE-00573,CR003,Granite Wren,bird,1,2,partial,1857,12,0.633,senator,Private Collection,3,3.17,9.51
SALE-00721,CR008,Wharver,mammal,8,6,partial,1857,12,0.728,senator,Senate Zoological,1,132.83,132.83
SALE-00292,CR013,Quarry Toad,amphibian,2,3,damaged,1857,13,0.492,collector,Capital Display,5,8.43,42.15
SALE-00761,CR012,Tunnel Eel,fish,3,4,fair,1857,13,0.624,scholar,Scholar Study,1,28.5,28.5
SALE-01047,CR006,Glass Beetle,insect,2,6,damaged,1857,13,0.935,trader,Miasto Market,1,63.11,63.11
SALE-01873,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,13,0.794,collector,Senate Zoological,1,100.39,100.39
SALE-01996,CR004,Swamp Hornet,insect,4,1,fair,1857,13,0.841,collector,Capital Archives,1,1.68,1.68
SALE-00701,CR008,Wharver,mammal,8,6,damaged,1857,14,0.865,unknown,Unknown,1,98.16,98.16
SALE-00730,CR007,Yeller Bird,bird,0,3,fair,1857,14,0.736,archivist,Capital Archives,1,39.8,39.8
SALE-00925,CR002,Stone Spine Lizard,reptile,5,7,fair,1857,14,0.412,display,Capital Display,1,149.37,149.37
SALE-00141,CR014,Densmuck Crawler,arthropod,4,5,good,1857,15,0.754,display,Capital Display,1,43.15,43.15
SALE-00642,CR004,Swamp Hornet,insect,4,1,good,1857,15,0.874,unknown,Miasto Market,2,1.62,3.24
SALE-00663,CR001,Leatherback Burrower,bird,3,4,good,1857,16,0.883,display,Capital Display,1,39.65,39.65
SALE-00882,CR007,Yeller Bird,bird,0,3,damaged,1857,16,0.459,unknown,Capital Archives,3,31.95,95.85
SALE-00375,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,18,0.807,archivist,Capital Archives,1,56.87,56.87
SALE-00386,CR014,Densmuck Crawler,arthropod,4,5,damaged,1857,18,0.754,collector,Senate Zoological,1,19.69,19.69
SALE-00803,CR012,Tunnel Eel,fish,3,4,damaged,1857,18,0.834,scholar,Scholar Study,1,16.29,16.29
SALE-00082,CR011,Cave Moth,insect,0,2,damaged,1857,19,0.806,unknown,Miasto Market,1,5.04,5.04
SALE-00093,CR013,Quarry Toad,amphibian,2,3,good,1857,19,0.669,display,Capital Display,2,35.06,70.12
SALE-00635,CR007,Yeller Bird,bird,0,3,fair,1857,19,0.818,unknown,Miasto Market,1,29.5,29.5
SALE-00872,CR001,Leatherback Burrower,bird,3,4,damaged,1857,19,0.616,archivist,Capital Archives,1,12.67,12.67
SALE-01244,CR005,Marsh Stalker,reptile,6,5,pristine,1857,19,0.837,collector,Capital Archives,1,124.39,124.39
SALE-01687,CR011,Cave Moth,insect,0,2,good,1857,19,0.829,senator,Private Collection,1,10.37,10.37
SALE-01813,CR005,Marsh Stalker,reptile,6,5,fair,1857,19,0.833,scholar,Scholar Study,1,200.27,200.27
SALE-00248,CR004,Swamp Hornet,insect,4,1,good,1857,20,0.57,senator,Senate Zoological,2,5.91,11.82
SALE-00283,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,20,0.612,senator,Private Collection,1,64.34,64.34
SALE-00740,CR004,Swamp Hornet,insect,4,1,fair,1857,20,0.411,scholar,Scholar Study,2,1.9,3.8
SALE-00822,CR011,Cave Moth,insect,0,2,pristine,1857,20,0.807,unknown,Senate Zoological,1,10.15,10.15
SALE-01471,CR014,Densmuck Crawler,arthropod,4,5,damaged,1857,20,0.313,senator,Senate Zoological,1,61.26,61.26
SALE-00257,CR006,Glass Beetle,insect,2,6,damaged,1857,21,0.409,display,Capital Display,2,22.22,44.44
SALE-01179,CR013,Quarry Toad,amphibian,2,3,fair,1857,21,0.677,collector,Unknown,1,7.35,7.35
SALE-01526,CR003,Granite Wren,bird,1,2,fair,1857,21,0.204,unknown,Miasto Market,2,10.53,21.06
SALE-01743,CR011,Cave Moth,insect,0,2,fair,1857,21,0.564,archivist,Capital Archives,2,10.5,21.0
SALE-01744,CR003,Granite Wren,bird,1,2,damaged,1857,21,0.864,unknown,Miasto Market,1,9.94,9.94
SALE-00052,CR004,Swamp Hornet,insect,4,1,damaged,1857,22,0.907,collector,Senate Zoological,2,1.35,2.7
SALE-00389,CR011,Cave Moth,insect,0,2,good,1857,22,0.836,archivist,Capital Archives,5,6.71,33.55
SALE-01559,CR001,Leatherback Burrower,bird,3,4,partial,1857,22,0.714,scholar,Scholar Study,2,6.78,13.56
SALE-01825,CR001,Leatherback Burrower,bird,3,4,pristine,1857,22,0.778,unknown,Senate Zoological,1,17.47,17.47
SALE-00179,CR002,Stone Spine Lizard,reptile,5,7,good,1857,23,0.866,senator,Senate Zoological,1,329.54,329.54
SALE-00204,CR005,Marsh Stalker,reptile,6,5,fair,1857,23,0.5,archivist,Capital Archives,1,175.65,175.65
SALE-01273,CR010,Grimslew,mammal,7,7,partial,1857,23,0.632,unknown,Scholar Study,1,51.9,51.9
SALE-01412,CR011,Cave Moth,insect,0,2,partial,1857,23,0.933,unknown,Capital Archives,1,2.32,2.32
SALE-01818,CR012,Tunnel Eel,fish,3,4,pristine,1857,23,0.488,senator,Private Collection,1,16.69,16.69
SALE-00007,CR001,Leatherback Burrower,bird,3,4,good,1857,24,0.592,display,Capital Display,2,33.65,67.3
SALE-00674,CR007,Yeller Bird,bird,0,3,fair,1857,24,0.555,archivist,Capital Archives,1,55.55,55.55
SALE-00844,CR010,Grimslew,mammal,7,7,good,1857,24,0.309,collector,Private Collection,1,160.54,160.54
SALE-00936,CR005,Marsh Stalker,reptile,6,5,fair,1857,24,0.842,unknown,Senate Zoological,1,225.57,225.57
SALE-01477,CR012,Tunnel Eel,fish,3,4,good,1857,24,0.652,archivist,Capital Archives,2,30.83,61.66
SALE-00164,CR014,Densmuck Crawler,arthropod,4,5,pristine,1857,25,0.802,scholar,Scholar Study,1,124.98,124.98
SALE-01108,CR004,Swamp Hornet,insect,4,1,partial,1857,25,0.75,display,Capital Display,2,1.0,2.0
SALE-01161,CR002,Stone Spine Lizard,reptile,5,7,fair,1857,25,0.597,unknown,Unknown,1,302.4,302.4
SALE-01663,CR014,Densmuck Crawler,arthropod,4,5,damaged,1857,25,0.926,unknown,Capital Archives,1,31.37,31.37
SALE-00266,CR007,Yeller Bird,bird,0,3,good,1857,26,0.729,senator,Senate Zoological,2,99.35,198.7
SALE-00865,CR011,Cave Moth,insect,0,2,damaged,1857,26,0.305,senator,Private Collection,2,3.61,7.22
SALE-01427,CR002,Stone Spine Lizard,reptile,5,7,good,1857,26,0.69,scholar,Scholar Study,1,271.15,271.15
SALE-00381,CR004,Swamp Hornet,insect,4,1,pristine,1857,27,0.287,collector,Capital Archives,1,5.5,5.5
SALE-00715,CR001,Leatherback Burrower,bird,3,4,damaged,1857,27,0.822,trader,Miasto Market,1,18.07,18.07
SALE-01436,CR007,Yeller Bird,bird,0,3,pristine,1857,27,0.612,collector,Capital Display,3,63.69,191.07
SALE-01941,CR002,Stone Spine Lizard,reptile,5,7,damaged,1857,27,0.378,display,Capital Display,1,201.53,201.53
SALE-00302,CR004,Swamp Hornet,insect,4,1,good,1857,28,0.681,archivist,Capital Archives,1,2.05,2.05
SALE-00780,CR007,Yeller Bird,bird,0,3,partial,1857,28,0.451,senator,Senate Zoological,2,5.31,10.62
SALE-01831,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,28,0.532,archivist,Capital Archives,1,44.33,44.33
SALE-00339,CR011,Cave Moth,insect,0,2,fair,1857,29,0.476,scholar,Scholar Study,3,5.55,16.65
SALE-01121,CR011,Cave Moth,insect,0,2,fair,1857,29,0.61,display,Capital Display,2,6.41,12.82
SALE-01410,CR001,Leatherback Burrower,bird,3,4,fair,1857,29,0.666,collector,Miasto Market,1,26.98,26.98
SALE-01925,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1857,29,0.585,unknown,Capital Archives,2,682.75,1365.5
SALE-01020,CR004,Swamp Hornet,insect,4,1,good,1857,30,0.727,senator,Senate Zoological,4,2.33,9.32
SALE-01223,CR007,Yeller Bird,bird,0,3,fair,1857,30,0.919,senator,Senate Zoological,1,63.85,63.85
SALE-01585,CR003,Granite Wren,bird,1,2,fair,1857,30,0.497,collector,Senate Zoological,2,18.63,37.26
SALE-01808,CR012,Tunnel Eel,fish,3,4,good,1857,30,0.48,scholar,Scholar Study,1,33.12,33.12
SALE-00931,CR013,Quarry Toad,amphibian,2,3,fair,1857,31,0.741,display,Capital Display,1,37.06,37.06
SALE-01008,CR012,Tunnel Eel,fish,3,4,good,1857,31,0.644,collector,Senate Zoological,1,22.2,22.2
SALE-00185,CR008,Wharver,mammal,8,6,fair,1857,32,0.595,unknown,Private Collection,1,352.05,352.05
SALE-00720,CR004,Swamp Hornet,insect,4,1,fair,1857,32,0.421,unknown,Capital Archives,1,1.41,1.41
SALE-01375,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,32,0.641,scholar,Scholar Study,1,83.27,83.27
SALE-01712,CR004,Swamp Hornet,insect,4,1,good,1857,32,0.716,collector,Capital Archives,1,6.49,6.49
SALE-00246,CR008,Wharver,mammal,8,6,good,1857,33,0.887,display,Capital Display,2,231.05,462.1
SALE-00805,CR009,Stakdur,reptile,9,8,fair,1857,33,0.75,display,Capital Display,1,448.43,448.43
SALE-00896,CR001,Leatherback Burrower,bird,3,4,good,1857,33,0.288,archivist,Capital Archives,1,21.02,21.02
SALE-00982,CR002,Stone Spine Lizard,reptile,5,7,good,1857,33,0.607,collector,Private Collection,2,130.97,261.94
SALE-00713,CR003,Granite Wren,bird,1,2,good,1857,34,0.803,unknown,Capital Display,3,11.77,35.31
SALE-01356,CR007,Yeller Bird,bird,0,3,pristine,1857,34,0.545,scholar,Scholar Study,1,66.94,66.94
SALE-01556,CR007,Yeller Bird,bird,0,3,good,1857,34,0.776,senator,Private Collection,3,38.85,116.55
SALE-00201,CR003,Granite Wren,bird,1,2,damaged,1857,35,0.647,scholar,Scholar Study,1,11.6,11.6
SALE-00479,CR007,Yeller Bird,bird,0,3,partial,1857,35,0.726,senator,Private Collection,4,8.65,34.6
SALE-01266,CR008,Wharver,mammal,8,6,damaged,1857,35,0.423,senator,Private Collection,1,164.72,164.72
SALE-01945,CR010,Grimslew,mammal,7,7,pristine,1857,35,0.72,trader,Miasto Market,1,485.76,485.76
SALE-00923,CR009,Stakdur,reptile,9,8,fair,1857,36,0.569,unknown,Unknown,1,153.42,153.42
SALE-01294,CR011,Cave Moth,insect,0,2,fair,1857,36,0.581,scholar,Scholar Study,4,4.46,17.84
SALE-00056,CR014,Densmuck Crawler,arthropod,4,5,good,1857,37,0.554,senator,Private Collection,2,239.51,479.02
SALE-01203,CR001,Leatherback Burrower,bird,3,4,good,1857,37,0.766,scholar,Scholar Study,1,23.71,23.71
SALE-01763,CR014,Densmuck Crawler,arthropod,4,5,pristine,1857,37,0.651,scholar,Scholar Study,2,194.92,389.84
SALE-00169,CR012,Tunnel Eel,fish,3,4,fair,1857,38,0.572,display,Capital Display,1,41.43,41.43
SALE-00183,CR003,Granite Wren,bird,1,2,pristine,1857,38,0.559,archivist,Capital Archives,1,33.03,33.03
SALE-01074,CR007,Yeller Bird,bird,0,3,damaged,1857,38,0.968,unknown,Scholar Study,1,30.82,30.82
SALE-01201,CR005,Marsh Stalker,reptile,6,5,pristine,1857,38,0.906,collector,Private Collection,1,99.51,99.51
SALE-01277,CR013,Quarry Toad,amphibian,2,3,good,1857,38,0.819,scholar,Scholar Study,1,27.34,27.34
SALE-01970,CR003,Granite Wren,bird,1,2,partial,1857,38,0.585,display,Capital Display,1,2.84,2.84
SALE-00061,CR011,Cave Moth,insect,0,2,damaged,1857,39,0.902,trader,Miasto Market,4,1.86,7.44
SALE-00112,CR005,Marsh Stalker,reptile,6,5,fair,1857,39,0.862,collector,Capital Archives,1,125.69,125.69
SALE-00542,CR001,Leatherback Burrower,bird,3,4,good,1857,39,0.706,collector,Senate Zoological,1,17.78,17.78
SALE-00826,CR007,Yeller Bird,bird,0,3,damaged,1857,39,0.769,scholar,Scholar Study,2,24.23,48.46
SALE-00924,CR007,Yeller Bird,bird,0,3,damaged,1857,39,0.79,collector,Capital Display,2,28.25,56.5
SALE-01731,CR011,Cave Moth,insect,0,2,fair,1857,39,0.692,scholar,Scholar Study,1,5.52,5.52
SALE-00062,CR010,Grimslew,mammal,7,7,good,1857,40,0.372,collector,Capital Display,1,409.95,409.95
SALE-00170,CR013,Quarry Toad,amphibian,2,3,damaged,1857,40,0.803,scholar,Scholar Study,1,7.7,7.7
SALE-00790,CR003,Granite Wren,bird,1,2,good,1857,40,0.59,scholar,Scholar Study,3,21.25,63.75
SALE-00887,CR012,Tunnel Eel,fish,3,4,fair,1857,40,0.803,unknown,Senate Zoological,1,21.18,21.18
SALE-01031,CR011,Cave Moth,insect,0,2,good,1857,40,0.709,archivist,Capital Archives,3,8.66,25.98
SALE-01188,CR004,Swamp Hornet,insect,4,1,good,1857,40,0.684,archivist,Capital Archives,3,3.34,10.02
SALE-01450,CR006,Glass Beetle,insect,2,6,fair,1857,40,0.569,archivist,Capital Archives,1,88.2,88.2
SALE-01642,CR006,Glass Beetle,insect,2,6,fair,1857,40,0.507,trader,Miasto Market,1,47.98,47.98
SALE-01969,CR007,Yeller Bird,bird,0,3,good,1857,40,0.872,collector,Unknown,4,62.43,249.72
SALE-01279,CR008,Wharver,mammal,8,6,damaged,1857,41,0.882,senator,Senate Zoological,1,220.19,220.19
SALE-01855,CR004,Swamp Hornet,insect,4,1,fair,1857,41,0.696,senator,Private Collection,3,3.22,9.66
SALE-00037,CR005,Marsh Stalker,reptile,6,5,damaged,1857,42,0.532,senator,Senate Zoological,2,87.04,174.08
SALE-00851,CR012,Tunnel Eel,fish,3,4,fair,1857,42,0.76,senator,Private Collection,1,52.23,52.23
SALE-00978,CR008,Wharver,mammal,8,6,fair,1857,42,0.85,collector,Senate Zoological,1,241.37,241.37
SALE-01044,CR012,Tunnel Eel,fish,3,4,damaged,1857,42,0.989,collector,Private Collection,1,21.24,21.24
SALE-00779,CR006,Glass Beetle,insect,2,6,pristine,1857,43,0.757,unknown,Miasto Market,1,154.87,154.87
SALE-00801,CR004,Swamp Hornet,insect,4,1,fair,1857,43,0.546,display,Capital Display,2,3.95,7.9
SALE-01153,CR003,Granite Wren,bird,1,2,good,1857,43,0.742,archivist,Capital Archives,3,20.25,60.75
SALE-00026,CR014,Densmuck Crawler,arthropod,4,5,fair,1857,44,0.888,collector,Miasto Market,1,61.15,61.15
SALE-00717,CR006,Glass Beetle,insect,2,6,partial,1857,44,0.842,trader,Miasto Market,1,28.54,28.54
SALE-00955,CR013,Quarry Toad,amphibian,2,3,fair,1857,44,0.848,collector,Private Collection,2,24.59,49.18
SALE-00028,CR004,Swamp Hornet,insect,4,1,partial,1857,45,0.89,unknown,Unknown,1,1.0,1.0
SALE-00366,CR004,Swamp Hornet,insect,4,1,fair,1857,45,0.785,archivist,Capital Archives,2,3.48,6.96
SALE-00023,CR002,Stone Spine Lizard,reptile,5,7,fair,1857,46,0.891,collector,Unknown,1,165.68,165.68
SALE-00848,CR007,Yeller Bird,bird,0,3,partial,1857,46,0.592,senator,Private Collection,2,26.92,53.84
SALE-01897,CR004,Swamp Hornet,insect,4,1,good,1857,46,0.396,display,Capital Display,1,4.3,4.3
SALE-00500,CR001,Leatherback Burrower,bird,3,4,fair,1857,47,0.726,archivist,Capital Archives,1,32.96,32.96
SALE-00650,CR012,Tunnel Eel,fish,3,4,fair,1857,47,0.742,unknown,Capital Archives,1,46.86,46.86
SALE-00770,CR005,Marsh Stalker,reptile,6,5,good,1857,47,0.737,display,Capital Display,1,156.53,156.53
SALE-00954,CR004,Swamp Hornet,insect,4,1,good,1857,47,0.651,trader,Miasto Market,3,5.67,17.01
SALE-00232,CR002,Stone Spine Lizard,reptile,5,7,fair,1857,48,0.83,archivist,Capital Archives,1,165.35,165.35
SALE-00285,CR005,Marsh Stalker,reptile,6,5,damaged,1857,48,0.638,unknown,Capital Archives,1,67.39,67.39
SALE-00359,CR002,Stone Spine Lizard,reptile,5,7,fair,1857,48,0.643,trader,Miasto Market,2,112.83,225.66
SALE-01114,CR001,Leatherback Burrower,bird,3,4,good,1857,48,0.459,collector,Capital Archives,1,27.71,27.71
SALE-00126,CR008,Wharver,mammal,8,6,good,1857,49,0.686,scholar,Scholar Study,1,175.41,175.41
SALE-00683,CR011,Cave Moth,insect,0,2,fair,1857,49,0.7,archivist,Capital Archives,1,10.3,10.3
SALE-00684,CR007,Yeller Bird,bird,0,3,fair,1857,49,0.918,trader,Miasto Market,1,26.18,26.18
SALE-00869,CR008,Wharver,mammal,8,6,good,1857,50,0.795,collector,Senate Zoological,1,344.74,344.74
SALE-01259,CR011,Cave Moth,insect,0,2,fair,1857,50,0.799,unknown,Private Collection,4,4.34,17.36
SALE-01653,CR011,Cave Moth,insect,0,2,damaged,1857,50,0.568,trader,Miasto Market,1,4.53,4.53
SALE-01075,CR003,Granite Wren,bird,1,2,fair,1857,51,0.952,trader,Miasto Market,4,14.42,57.68
SALE-01715,CR010,Grimslew,mammal,7,7,fair,1857,51,0.786,collector,Private Collection,1,323.26,323.26
SALE-01908,CR001,Leatherback Burrower,bird,3,4,good,1857,51,0.839,senator,Senate Zoological,2,37.94,75.88
SALE-00562,CR001,Leatherback Burrower,bird,3,4,damaged,1857,52,0.838,collector,Capital Display,1,16.6,16.6
SALE-01193,CR002,Stone Spine Lizard,reptile,5,7,good,1857,52,0.509,unknown,Senate Zoological,1,202.37,202.37
SALE-00208,CR013,Quarry Toad,amphibian,2,3,fair,1858,1,0.667,unknown,Capital Archives,1,27.18,27.18
SALE-01105,CR001,Leatherback Burrower,bird,3,4,damaged,1858,1,0.625,collector,Scholar Study,1,25.69,25.69
SALE-01234,CR013,Quarry Toad,amphibian,2,3,good,1858,1,0.769,scholar,Scholar Study,5,25.04,125.2
SALE-00043,CR002,Stone Spine Lizard,reptile,5,7,damaged,1858,2,0.872,display,Capital Display,1,137.05,137.05
SALE-00397,CR005,Marsh Stalker,reptile,6,5,good,1858,2,0.711,archivist,Capital Archives,1,84.12,84.12
SALE-00716,CR001,Leatherback Burrower,bird,3,4,damaged,1858,2,0.757,display,Capital Display,1,10.44,10.44
SALE-00832,CR011,Cave Moth,insect,0,2,good,1858,2,0.48,trader,Miasto Market,1,4.84,4.84
SALE-01341,CR009,Stakdur,reptile,9,8,fair,1858,2,0.641,display,Capital Display,1,636.48,636.48
SALE-01984,CR006,Glass Beetle,insect,2,6,fair,1858,2,0.743,trader,Miasto Market,2,87.74,175.48
SALE-00584,CR011,Cave Moth,insect,0,2,good,1858,3,0.77,archivist,Capital Archives,1,9.3,9.3
SALE-00687,CR006,Glass Beetle,insect,2,6,good,1858,3,0.694,collector,Senate Zoological,1,223.19,223.19
SALE-01237,CR001,Leatherback Burrower,bird,3,4,fair,1858,3,0.816,trader,Miasto Market,1,31.08,31.08
SALE-01378,CR014,Densmuck Crawler,arthropod,4,5,fair,1858,3,0.847,display,Capital Display,1,72.74,72.74
SALE-01666,CR003,Granite Wren,bird,1,2,fair,1858,3,0.716,display,Capital Display,3,23.26,69.78
SALE-00970,CR013,Quarry Toad,amphibian,2,3,fair,1858,4,0.635,senator,Private Collection,2,12.66,25.32
SALE-01487,CR004,Swamp Hornet,insect,4,1,good,1858,4,0.749,archivist,Capital Archives,4,7.76,31.04
SALE-01977,CR004,Swamp Hornet,insect,4,1,fair,1858,4,0.6,archivist,Capital Archives,2,3.94,7.88
SALE-01761,CR002,Stone Spine Lizard,reptile,5,7,damaged,1858,5,0.771,scholar,Scholar Study,1,76.78,76.78
SALE-00491,CR007,Yeller Bird,bird,0,3,damaged,1858,6,0.674,senator,Senate Zoological,1,18.46,18.46
SALE-00989,CR003,Granite Wren,bird,1,2,fair,1858,6,0.965,display,Capital Display,4,8.55,34.2
SALE-01457,CR003,Granite Wren,bird,1,2,fair,1858,6,0.595,display,Capital Display,5,22.78,113.9
SALE-01510,CR005,Marsh Stalker,reptile,6,5,damaged,1858,6,0.882,display,Capital Display,2,118.9,237.8
SALE-00217,CR012,Tunnel Eel,fish,3,4,fair,1858,7,0.902,trader,Miasto Market,1,55.83,55.83
SALE-01274,CR012,Tunnel Eel,fish,3,4,good,1858,7,0.611,display,Capital Display,1,58.55,58.55
SALE-01714,CR013,Quarry Toad,amphibian,2,3,fair,1858,7,0.798,scholar,Scholar Study,2,20.11,40.22
SALE-00828,CR012,Tunnel Eel,fish,3,4,good,1858,8,0.747,trader,Miasto Market,1,48.42,48.42
SALE-00849,CR013,Quarry Toad,amphibian,2,3,good,1858,8,0.82,unknown,Unknown,2,24.33,48.66
SALE-01799,CR013,Quarry Toad,amphibian,2,3,fair,1858,8,0.891,unknown,Scholar Study,1,39.87,39.87
SALE-01894,CR002,Stone Spine Lizard,reptile,5,7,partial,1858,8,0.85,archivist,Capital Archives,1,32.04,32.04
SALE-00149,CR005,Marsh Stalker,reptile,6,5,good,1858,9,0.798,archivist,Capital Archives,1,217.28,217.28
SALE-00189,CR012,Tunnel Eel,fish,3,4,good,1858,9,0.71,archivist,Capital Archives,1,20.68,20.68
SALE-00825,CR007,Yeller Bird,bird,0,3,fair,1858,9,0.944,display,Capital Display,2,16.28,32.56
SALE-00282,CR008,Wharver,mammal,8,6,damaged,1858,10,0.658,unknown,Private Collection,1,61.85,61.85
SALE-00320,CR013,Quarry Toad,amphibian,2,3,pristine,1858,10,0.81,senator,Private Collection,1,48.69,48.69
SALE-00696,CR013,Quarry Toad,amphibian,2,3,fair,1858,10,0.974,trader,Miasto Market,5,24.44,122.2
SALE-00120,CR013,Quarry Toad,amphibian,2,3,fair,1858,11,0.667,collector,Private Collection,2,35.38,70.76
SALE-00360,CR013,Quarry Toad,amphibian,2,3,good,1858,11,0.889,senator,Private Collection,1,43.07,43.07
SALE-00766,CR015,Golden Amalgam Snail,mollusk,0,9,good,1858,11,0.818,collector,Miasto Market,1,870.99,870.99
SALE-01903,CR007,Yeller Bird,bird,0,3,fair,1858,11,0.956,senator,Private Collection,3,46.92,140.76
SALE-00229,CR004,Swamp Hornet,insect,4,1,fair,1858,12,0.78,display,Capital Display,3,3.93,11.79
SALE-01129,CR014,Densmuck Crawler,arthropod,4,5,damaged,1858,12,0.884,unknown,Senate Zoological,2,41.11,82.22
SALE-01194,CR004,Swamp Hornet,insect,4,1,good,1858,12,0.977,scholar,Scholar Study,4,4.57,18.28
SALE-00139,CR005,Marsh Stalker,reptile,6,5,pristine,1858,13,0.771,senator,Private Collection,1,157.45,157.45
SALE-00258,CR004,Swamp Hornet,insect,4,1,fair,1858,13,0.695,trader,Miasto Market,3,2.52,7.56
SALE-00399,CR004,Swamp Hornet,insect,4,1,fair,1858,13,0.872,trader,Miasto Market,3,2.36,7.08
SALE-00545,CR001,Leatherback Burrower,bird,3,4,good,1858,13,0.792,senator,Private Collection,1,17.47,17.47
SALE-00560,CR011,Cave Moth,insect,0,2,damaged,1858,13,0.9,senator,Senate Zoological,1,4.76,4.76
SALE-00781,CR005,Marsh Stalker,reptile,6,5,fair,1858,13,0.78,display,Capital Display,1,111.08,111.08
SALE-01257,CR002,Stone Spine Lizard,reptile,5,7,good,1858,13,0.669,trader,Miasto Market,1,171.03,171.03
SALE-01490,CR004,Swamp Hornet,insect,4,1,fair,1858,13,0.84,unknown,Scholar Study,2,2.24,4.48
SALE-01549,CR001,Leatherback Burrower,bird,3,4,good,1858,13,0.607,collector,Capital Archives,1,44.17,44.17
SALE-01577,CR013,Quarry Toad,amphibian,2,3,fair,1858,13,0.665,trader,Miasto Market,2,21.94,43.88
SALE-01801,CR009,Stakdur,reptile,9,8,fair,1858,13,0.961,collector,Unknown,1,428.8,428.8
SALE-00281,CR001,Leatherback Burrower,bird,3,4,fair,1858,14,0.383,senator,Senate Zoological,1,41.77,41.77
SALE-00847,CR007,Yeller Bird,bird,0,3,partial,1858,14,0.273,collector,Capital Display,3,5.84,17.52
SALE-01060,CR008,Wharver,mammal,8,6,partial,1858,14,0.846,display,Capital Display,1,17.6,17.6
SALE-01608,CR006,Glass Beetle,insect,2,6,damaged,1858,14,0.655,trader,Miasto Market,1,42.49,42.49
